#file                                                                                                   all_Lsol_one_Rsol       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t8000_g+4.0_m-0.50_a+0.50_c+0.25_v1_r500_resam.txt     3.707256746556041       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t8000_g+4.5_m-0.50_a+0.50_c-0.25_v0_r500_resam.txt     3.728687214689431       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t8000_g+5.0_m-0.50_a+0.00_c+0.50_v2_r500_resam.txt     3.6994099531027707      
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t8000_g+5.0_m-0.50_a+0.00_c-0.75_v2_r500_resam.txt     3.7037824258348904      
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t8000_g+5.0_m-0.50_a+0.50_c-0.25_v1_r500_resam.txt     3.7204625665053186      
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t8000_g+5.0_m-0.50_a-0.25_c-0.25_v1_r500_resam.txt     3.7362401344026526      
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t8250_g+2.5_m-0.50_a+0.00_c+0.50_v2_r500_resam.txt     4.173737085843572       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t8250_g+2.5_m-0.50_a+0.00_c-0.75_v1_r500_resam.txt     4.213492029884888       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t8250_g+3.0_m-0.50_a+0.50_c+0.50_v4_r500_resam.txt     4.104145324528449       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t8250_g+5.0_m-0.50_a+0.50_c-0.25_v1_r500_resam.txt     4.211561892259344       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t8500_g+2.5_m-0.50_a-0.25_c-0.75_v0_r500_resam.txt     4.791847345462445       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t8500_g+3.0_m-0.50_a-0.25_c-0.75_v1_r500_resam.txt     4.7740737313498665      
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t8500_g+3.5_m-0.50_a+0.50_c-0.75_v0_r500_resam.txt     4.755617800802549       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t8500_g+4.5_m-0.50_a-0.25_c+0.00_v0_r500_resam.txt     4.797072877255526       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t8500_g+5.0_m-0.50_a+0.25_c+0.25_v4_r500_resam.txt     4.666765754302016       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t8500_g+5.0_m-0.50_a+0.25_c+0.50_v0_r500_resam.txt     4.778110724138016       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t8750_g+2.5_m-0.50_a+0.00_c+0.50_v4_r500_resam.txt     5.238642327197217       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t8750_g+2.5_m-0.50_a+0.00_c-0.25_v1_r500_resam.txt     5.363981735486495       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t8750_g+2.5_m-0.50_a+0.00_c-0.50_v2_r500_resam.txt     5.329979291535644       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t8750_g+2.5_m-0.50_a-0.25_c-0.25_v4_r500_resam.txt     5.2581396415807715      
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t8750_g+3.0_m-0.50_a+0.25_c-0.75_v2_r500_resam.txt     5.314492848304065       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t8750_g+3.5_m-0.50_a+0.25_c-0.75_v0_r500_resam.txt     5.363633991635446       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t8750_g+3.5_m-0.50_a-0.25_c+0.00_v0_r500_resam.txt     5.380572929055367       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t8750_g+3.5_m-0.50_a-0.25_c-0.50_v2_r500_resam.txt     5.337739565159021       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t8750_g+4.0_m-0.50_a+0.00_c-0.75_v0_r500_resam.txt     5.389248926816374       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t8750_g+4.0_m-0.50_a-0.25_c+0.25_v4_r500_resam.txt     5.263177174299461       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t8750_g+4.5_m-0.50_a+0.50_c+0.50_v0_r500_resam.txt     5.358220664246249       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t9000_g+3.0_m-0.50_a+0.50_c+0.25_v4_r500_resam.txt     5.855850788418885       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t9000_g+3.5_m-0.50_a+0.50_c-0.50_v2_r500_resam.txt     5.942578408260228       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t9000_g+4.0_m-0.50_a+0.25_c+0.25_v2_r500_resam.txt     5.952705960135359       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t9000_g+5.0_m-0.50_a+0.00_c+0.50_v4_r500_resam.txt     5.918029263233377       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t9250_g+2.0_m-0.50_a-0.25_c-0.25_v1_r500_resam.txt     6.748417772655662       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t9250_g+2.5_m-0.50_a+0.25_c-0.50_v0_r500_resam.txt     6.740138019282974       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t9250_g+3.5_m-0.50_a+0.25_c+0.50_v2_r500_resam.txt     6.633388820442542       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t9250_g+3.5_m-0.50_a+0.50_c+0.25_v4_r500_resam.txt     6.53999483401525        
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t9250_g+3.5_m-0.50_a-0.25_c+0.00_v4_r500_resam.txt     6.5646650237544115      
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t9250_g+4.5_m-0.50_a+0.00_c+0.50_v4_r500_resam.txt     6.5841569221850955      
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t9250_g+5.0_m-0.50_a+0.00_c+0.50_v2_r500_resam.txt     6.709527989162752       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t9250_g+5.0_m-0.50_a+0.00_c-0.50_v4_r500_resam.txt     6.662430385748514       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t9500_g+2.0_m-0.50_a+0.50_c+0.25_v4_r500_resam.txt     7.2683578107455435      
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t9500_g+2.5_m-0.50_a+0.00_c-0.25_v2_r500_resam.txt     7.424795041252051       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t9500_g+3.0_m-0.50_a+0.00_c+0.00_v0_r500_resam.txt     7.481742040050168       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t9500_g+3.0_m-0.50_a+0.25_c+0.00_v1_r500_resam.txt     7.449888962052177       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t9500_g+3.5_m-0.50_a+0.50_c+0.00_v0_r500_resam.txt     7.452199415626316       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t9500_g+3.5_m-0.50_a-0.25_c+0.25_v2_r500_resam.txt     7.396446822450107       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t9500_g+4.0_m-0.50_a+0.25_c+0.25_v1_r500_resam.txt     7.437290865270513       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t9750_g+2.0_m-0.50_a-0.25_c+0.00_v2_r500_resam.txt     8.259544184195578       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t9750_g+2.5_m-0.50_a+0.00_c+0.00_v0_r500_resam.txt     8.33013483452344        
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t9750_g+2.5_m-0.50_a+0.00_c+0.25_v2_r500_resam.txt     8.217870031328435       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t9750_g+2.5_m-0.50_a+0.50_c+0.25_v0_r500_resam.txt     8.293200910468522       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t9750_g+2.5_m-0.50_a+0.50_c-0.25_v1_r500_resam.txt     8.276298472546214       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t9750_g+4.0_m-0.50_a+0.50_c-0.75_v1_r500_resam.txt     8.253453993092315       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t9750_g+4.5_m-0.50_a+0.50_c+0.50_v4_r500_resam.txt     8.081904793969853       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_ap_t9750_g+5.0_m-0.50_a+0.50_c+0.25_v0_r500_resam.txt     8.289153348735413       
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_mp_t2800_g+3.5_m-0.50_a+0.00_c+0.00_v2_r500_resam.txt     0.05539698520143863     
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_mp_t2800_g+4.5_m-0.50_a+0.25_c-0.50_v0_r500_resam.txt     0.05607306000248426     
/home/drubin/koa_scratch/r500/m-0.50/bosz2024_mp_t2800_g+4.5_m-0.50_a+0.25_c-0.75_v1_r500_resam.txt     0.05584277937004894     
